date,site,EPTFUS,LASBOR,LASCIN,LASNOC,NYCHUM,PERSUB,TADBRA,noid,temp,humidity,pressure,wind,temp_max,temp_min,wind_direct,rain,night_span,weekday,year,month,day,season,julian,julian1,complete,month1,year1,year2,total_raw,EPTFUS_raw,LASBOR_raw,LASCIN_raw,LASNOC_raw,NYCHUM_raw,PERSUB_raw,TADBRA_raw,noid_raw,id_raw,total1_raw,total1_sd,EPTFUS_sd,LASBOR_sd,LASCIN_sd,LASNOC_sd,NYCHUM_sd,PERSUB_sd,TADBRA_sd,time
2017-09-19,wild,0.179487179,0.025641026,0.102564103,0.128205128,0.179487179,0.076923077,0.025641026,0.282051282,23.88888889,79,98.36955073,8.16,28.88888889,18.33333333,300,0,11.73333333,Tuesday,2017,9,19,Fall,262,262,yes,Sep,2017,2017,39,7,1,4,5,7,3,1,11,28,39,3.323863637,0.596590909,0.085227273,0.340909091,0.426136364,0.596590909,0.255681818,0.085227273,Fall-2017
2017-09-20,wild,0.142857143,0.017857143,0.071428571,0.267857143,0.035714286,0.035714286,0,0.428571429,25,74,98.36955073,6.24,31.11111111,18.33333333,320,0,11.76666667,Wednesday,2017,9,20,Fall,263,263,yes,Sep,2017,2017,56,8,1,4,15,2,2,0,24,32,56,4.759206798,0.679886685,0.084985836,0.339943343,1.274787535,0.169971671,0.169971671,0,Fall-2017
2017-09-21,wild,0.085470085,0,0.153846154,0.213675214,0.008547009,0,0.05982906,0.478632479,24.44444444,73,98.53886149,7.84,30.55555556,18.33333333,30,0,11.81666667,Thursday,2017,9,21,Fall,264,264,yes,Sep,2017,2017,117,10,0,18,25,1,0,7,56,61,117,9.901269391,0.846262341,0,1.523272214,2.115655853,0.084626234,0,0.592383639,Fall-2017
2017-09-22,wild,0.081081081,0,0.108108108,0.054054054,0.162162162,0,0.108108108,0.486486486,24.44444444,74,98.57272364,3.52,30.55555556,18.33333333,60,0,11.83333333,Friday,2017,9,22,Fall,265,265,yes,Sep,2017,2017,37,3,0,4,2,6,0,4,18,19,37,3.126760564,0.253521127,0,0.338028169,0.169014085,0.507042254,0,0.338028169,Fall-2017
2017-09-23,wild,0.083333333,0.0625,0.041666667,0.166666667,0.208333333,0,0.041666667,0.395833333,23.88888889,70,98.57272364,7.52,30,17.77777778,60,0,11.86666667,Saturday,2017,9,23,Fall,266,266,yes,Sep,2017,2017,48,4,3,2,8,10,0,2,19,29,48,4.044943819,0.337078652,0.252808989,0.168539326,0.674157303,0.842696629,0,0.168539326,Fall-2017
2017-09-24,wild,0.227272727,0.022727273,0.159090909,0.090909091,0.022727273,0.022727273,0.022727273,0.431818182,23.88888889,67,98.64044794,7.68,29.44444444,17.77777778,70,0,11.91666667,Sunday,2017,9,24,Fall,267,267,yes,Sep,2017,2017,44,10,1,7,4,1,1,1,19,25,44,3.692307691,0.839160839,0.083916084,0.587412587,0.335664336,0.083916084,0.083916084,0.083916084,Fall-2017
2017-09-25,wild,0.493670886,0,0.025316456,0.075949367,0.063291139,0.025316456,0.025316456,0.291139241,24.44444444,72,98.36955073,12.96,29.44444444,18.88888889,60,0,11.95,Monday,2017,9,25,Fall,268,268,yes,Sep,2017,2017,79,39,0,2,6,5,2,2,23,56,79,6.610878661,3.263598326,0,0.167364017,0.50209205,0.418410042,0.167364017,0.167364017,Fall-2017
2017-09-26,wild,0.326732673,0.00990099,0.04950495,0.04950495,0.099009901,0.01980198,0.02970297,0.415841584,25,79,98.20023997,11.68,30,19.44444444,40,0,12,Tuesday,2017,9,26,Fall,269,269,yes,Sep,2017,2017,101,33,1,5,5,10,2,3,42,59,101,8.416666667,2.75,0.083333333,0.416666667,0.416666667,0.833333333,0.166666667,0.25,Fall-2017
2017-09-27,wild,0.25,0.010869565,0.032608696,0.260869565,0.054347826,0.02173913,0.02173913,0.347826087,26.11111111,65,98.03092921,8.64,32.22222222,20,30,0,12.01666667,Wednesday,2017,9,27,Fall,270,270,yes,Sep,2017,2017,92,23,1,3,24,5,2,2,32,60,92,7.656033285,1.914008321,0.083217753,0.249653259,1.997226074,0.416088765,0.166435506,0.166435506,Fall-2017
2017-09-28,wild,0.379746835,0,0.037974684,0.17721519,0.037974684,0,0,0.367088608,25,62,98.03092921,7.84,32.22222222,17.77777778,300,0,12.06666667,Thursday,2017,9,28,Fall,271,271,yes,Sep,2017,2017,79,30,0,3,14,3,0,0,29,50,79,6.546961324,2.486187845,0,0.248618784,1.160220994,0.248618784,0,0,Fall-2017
2017-09-29,wild,0.171428571,0.057142857,0.171428571,0.228571429,0,0,0.057142857,0.314285714,18.88888889,64,98.60658579,9.28,22.77777778,15,50,0,12.1,Friday,2017,9,29,Fall,272,272,yes,Sep,2017,2017,35,6,2,6,8,0,0,2,11,24,35,2.892561983,0.495867769,0.165289256,0.495867769,0.661157025,0,0,0.165289256,Fall-2017
2017-09-30,wild,0.1,0.15,0.25,0.2,0.05,0.05,0.05,0.15,18.33333333,52,98.97906946,14.24,23.88888889,12.22222222,40,0,12.15,Saturday,2017,9,30,Fall,273,273,yes,Sep,2017,2017,20,2,3,5,4,1,1,1,3,17,20,1.646090535,0.164609053,0.24691358,0.411522634,0.329218107,0.082304527,0.082304527,0.082304527,Fall-2017
2018-09-20,wild,0.409090909,0,0.015151515,0.015151515,0.045454545,0,0.045454545,0.46969697,26.11111111,75,98.77589655,8,31.11111111,20.55555556,230,0,11.76666667,Thursday,2018,9,20,Fall,263,263,yes,Sep,2018,2018,66,27,0,1,1,3,0,3,31,35,66,5.609065154,2.294617563,0,0.084985836,0.084985836,0.254957507,0,0.254957507,Fall-2018
2018-09-21,wild,0.078947368,0.157894737,0,0.078947368,0.105263158,0,0.157894737,0.421052632,26.11111111,80,98.94520731,14.08,30.55555556,21.66666667,210,0,11.81666667,Friday,2018,9,21,Fall,264,264,yes,Sep,2018,2018,38,3,6,0,3,4,0,6,16,22,38,3.215796896,0.253878702,0.507757405,0,0.253878702,0.338504936,0,0.507757405,Fall-2018
2018-09-22,wild,0.105263158,0.052631579,0.035087719,0.192982456,0.01754386,0.01754386,0.070175439,0.50877193,26.11111111,78,98.67431009,9.76,31.66666667,20.55555556,180,0,11.83333333,Saturday,2018,9,22,Fall,265,265,yes,Sep,2018,2018,57,6,3,2,11,1,1,4,29,28,57,4.81690141,0.507042254,0.253521127,0.169014085,0.929577465,0.084507042,0.084507042,0.338028169,Fall-2018
2018-09-23,wild,0.142857143,0,0,0.142857143,0.028571429,0.085714286,0.2,0.4,19.44444444,95,98.8097587,12.48,21.66666667,17.22222222,50,0,11.86666667,Sunday,2018,9,23,Fall,266,266,yes,Sep,2018,2018,35,5,0,0,5,1,3,7,14,21,35,2.949438201,0.421348314,0,0,0.421348314,0.084269663,0.252808989,0.58988764,Fall-2018
2018-09-24,wild,0.043478261,0,0.086956522,0.086956522,0.043478261,0,0.043478261,0.695652174,18.33333333,97,99.14838022,12.96,20,16.66666667,60,0,11.91666667,Monday,2018,9,24,Fall,267,267,yes,Sep,2018,2018,23,1,0,2,2,1,0,1,16,7,23,1.93006993,0.083916084,0,0.167832168,0.167832168,0.083916084,0,0.083916084,Fall-2018
2018-09-25,wild,0.236842105,0,0.078947368,0,0,0.105263158,0.157894737,0.421052632,23.88888889,87,99.04679376,4.96,28.33333333,18.88888889,90,0,11.95,Tuesday,2018,9,25,Fall,268,268,yes,Sep,2018,2018,38,9,0,3,0,0,4,6,16,22,38,3.179916318,0.753138075,0,0.251046025,0,0,0.334728033,0.50209205,Fall-2018
2018-09-26,wild,0.0625,0,0.0625,0.21875,0.03125,0,0.21875,0.40625,24.44444444,88,98.57272364,11.04,30,18.33333333,280,0.4318,12,Wednesday,2018,9,26,Fall,269,269,yes,Sep,2018,2018,32,2,0,2,7,1,0,7,13,19,32,2.666666667,0.166666667,0,0.166666667,0.583333333,0.083333333,0,0.583333333,Fall-2018
2018-09-27,wild,0.096774194,0.032258065,0.129032258,0.032258065,0.032258065,0,0.129032258,0.548387097,22.77777778,95,98.47113718,7.84,26.66666667,18.88888889,180,0.4572,12.01666667,Thursday,2018,9,27,Fall,270,270,yes,Sep,2018,2018,31,3,1,4,1,1,0,4,17,14,31,2.579750346,0.249653259,0.083217753,0.332871012,0.083217753,0.083217753,0,0.332871012,Fall-2018
2018-09-28,wild,0.185185185,0,0.074074074,0.037037037,0.074074074,0,0.111111111,0.518518519,22.22222222,87,98.60658579,8.64,26.11111111,18.33333333,220,0,12.06666667,Friday,2018,9,28,Fall,271,271,yes,Sep,2018,2018,27,5,0,2,1,2,0,3,14,13,27,2.23756906,0.414364641,0,0.165745856,0.082872928,0.165745856,0,0.248618784,Fall-2018
2018-09-29,wild,0.243902439,0,0.097560976,0.073170732,0.12195122,0,0.048780488,0.414634146,22.22222222,84,99.04679376,7.04,27.22222222,16.66666667,60,0,12.1,Saturday,2018,9,29,Fall,272,272,yes,Sep,2018,2018,41,10,0,4,3,5,0,2,17,24,41,3.388429752,0.826446281,0,0.330578512,0.247933884,0.41322314,0,0.165289256,Fall-2018
2018-09-30,wild,0.257142857,0.085714286,0.028571429,0,0.171428571,0,0.085714286,0.371428571,21.66666667,83,99.31769097,7.36,26.11111111,17.22222222,110,0,12.15,Sunday,2018,9,30,Fall,273,273,yes,Sep,2018,2018,35,9,3,1,0,6,0,3,13,22,35,2.880658436,0.740740741,0.24691358,0.082304527,0,0.49382716,0,0.24691358,Fall-2018
2019-09-01,wild,0,0.016393443,0.032786885,0.081967213,0.049180328,0,0.163934426,0.655737705,23.88888889,72,98.97906946,9.6,28.88888889,18.33333333,110,0,11.05,Sunday,2019,9,1,Fall,244,244,yes,Sep,2019,2019,61,0,1,2,5,3,0,10,40,21,61,5.520361991,0,0.090497738,0.180995475,0.452488688,0.271493213,0,0.904977376,Fall-2019
2019-09-02,wild,0,0.055555556,0,0.027777778,0.027777778,0,0.25,0.638888889,25.55555556,73,98.64044794,5.44,31.66666667,18.88888889,60,0,11.1,Monday,2019,9,2,Fall,245,245,yes,Sep,2019,2019,36,0,2,0,1,1,0,9,23,13,36,3.243243243,0,0.18018018,0,0.09009009,0.09009009,0,0.810810811,Fall-2019
2019-09-03,wild,0,0,0.065217391,0,0.086956522,0,0.086956522,0.760869565,26.66666667,72,98.47113718,6.88,31.66666667,21.11111111,60,0,11.13333333,Tuesday,2019,9,3,Fall,246,246,yes,Sep,2019,2019,46,0,0,3,0,4,0,4,35,11,46,4.131736528,0,0,0.269461078,0,0.359281437,0,0.359281437,Fall-2019
2019-09-04,wild,0,0,0.066666667,0.044444444,0.022222222,0,0.266666667,0.6,25.55555556,74,98.40341288,5.76,31.66666667,19.44444444,170,0,11.18333333,Wednesday,2019,9,4,Fall,247,247,yes,Sep,2019,2019,45,0,0,3,2,1,0,12,27,18,45,4.023845009,0,0,0.268256334,0.178837556,0.089418778,0,1.073025336,Fall-2019
2019-09-05,wild,0.023255814,0.034883721,0.093023256,0.081395349,0.081395349,0.023255814,0.139534884,0.523255814,24.44444444,81,98.03092921,18.88,26.66666667,22.22222222,20,0,11.2,Thursday,2019,9,5,Fall,248,248,yes,Sep,2019,2019,86,2,3,8,7,7,2,12,45,41,86,7.678571429,0.178571429,0.267857143,0.714285714,0.625,0.625,0.178571429,1.071428571,Fall-2019
2019-09-06,wild,0.04,0,0.04,0,0.08,0.04,0.04,0.76,26.11111111,58,97.79389415,16.48,31.11111111,21.11111111,30,0,11.23333333,Friday,2019,9,6,Fall,249,249,yes,Sep,2019,2019,25,1,0,1,0,2,1,1,19,6,25,2.225519288,0.089020772,0,0.089020772,0,0.178041543,0.089020772,0.089020772,Fall-2019
2019-09-07,wild,0.027777778,0.055555556,0.027777778,0.111111111,0,0,0.111111111,0.666666667,25,58,98.09865351,8.64,31.11111111,18.88888889,310,0,11.28333333,Saturday,2019,9,7,Fall,250,250,yes,Sep,2019,2019,36,1,2,1,4,0,0,4,24,12,36,3.19054653,0.088626292,0.177252585,0.088626292,0.35450517,0,0,0.35450517,Fall-2019
2019-09-08,wild,0.032258065,0.032258065,0,0.064516129,0,0.032258065,0.129032258,0.709677419,25,66,98.47113718,6.4,31.66666667,18.33333333,40,0,11.31666667,Sunday,2019,9,8,Fall,251,251,yes,Sep,2019,2019,31,1,1,0,2,0,1,4,22,9,31,2.739322532,0.088365243,0.088365243,0,0.176730486,0,0.088365243,0.353460972,Fall-2019
2019-09-09,wild,0.024390244,0,0.048780488,0.024390244,0.073170732,0.048780488,0.146341463,0.634146341,25.55555556,80,98.84362085,7.84,31.11111111,20,40,0,11.35,Monday,2019,9,9,Fall,252,252,yes,Sep,2019,2019,41,1,0,2,1,3,2,6,26,15,41,3.612334802,0.088105727,0,0.176211454,0.088105727,0.264317181,0.176211454,0.528634361,Fall-2019
2019-09-10,wild,0,0.027027027,0,0.027027027,0.189189189,0,0.027027027,0.72972973,26.66666667,79,99.24996667,8.32,31.11111111,21.66666667,150,0,11.38333333,Tuesday,2019,9,10,Fall,253,253,yes,Sep,2019,2019,37,0,1,0,1,7,0,1,27,10,37,3.250366033,0,0.087847731,0,0.087847731,0.614934114,0,0.087847731,Fall-2019
2019-09-11,wild,0,0.023809524,0.023809524,0.071428571,0.095238095,0,0.119047619,0.666666667,27.22222222,77,99.14838022,7.52,33.33333333,21.11111111,20,0.0254,11.43333333,Wednesday,2019,9,11,Fall,254,254,yes,Sep,2019,2019,42,0,1,1,3,4,0,5,28,14,42,3.673469389,0,0.087463557,0.087463557,0.262390671,0.349854228,0,0.437317784,Fall-2019
2019-09-12,wild,0.04,0.04,0.04,0.04,0.08,0.04,0.12,0.6,28.88888889,68,98.8097587,7.36,35,22.22222222,30,0,11.46666667,Thursday,2019,9,12,Fall,255,255,yes,Sep,2019,2019,25,1,1,1,1,2,1,3,15,10,25,2.180232558,0.087209302,0.087209302,0.087209302,0.087209302,0.174418605,0.087209302,0.261627907,Fall-2019
2019-09-13,wild,0,0.058823529,0,0.058823529,0,0,0,0.882352941,25,86,99.18224237,14.4,27.77777778,22.22222222,80,0.0254,11.5,Friday,2019,9,13,Fall,256,256,yes,Sep,2019,2019,17,0,1,0,1,0,0,0,15,2,17,1.47826087,0,0.086956522,0,0.086956522,0,0,0,Fall-2019
2020-09-01,wild,0,0.08,0,0.04,0.026666667,0.026666667,0.146666667,0.68,23.88888889,0,98.43727503,6.88,27.22222222,20,350,0,11.1,Tuesday,2020,9,1,Fall,245,245,yes,Sep,2020,2020,75,0,6,0,3,2,2,11,51,24,75,6.756756757,0,0.540540541,0,0.27027027,0.18018018,0.18018018,0.990990991,Fall-2020
2020-09-02,wild,0.074626866,0.029850746,0.029850746,0.074626866,0.134328358,0.014925373,0.134328358,0.507462687,27.22222222,0,98.23410212,9.44,31.66666667,22.22222222,220,0,11.13333333,Wednesday,2020,9,2,Fall,246,246,yes,Sep,2020,2020,67,5,2,2,5,9,1,9,34,33,67,6.017964074,0.449101797,0.179640719,0.179640719,0.449101797,0.808383234,0.089820359,0.808383234,Fall-2020
2020-09-03,wild,0.116666667,0.033333333,0.016666667,0.1,0.05,0.066666667,0.066666667,0.55,27.77777778,0,98.09865351,11.68,32.22222222,22.77777778,240,0,11.18333333,Thursday,2020,9,3,Fall,247,247,yes,Sep,2020,2020,60,7,2,1,6,3,4,4,33,27,60,5.365126678,0.625931446,0.178837556,0.089418778,0.536512668,0.268256334,0.357675112,0.357675112,Fall-2020
2020-09-04,wild,0.163265306,0.102040816,0.040816327,0.040816327,0.06122449,0.06122449,0.06122449,0.469387755,26.66666667,0,98.36955073,9.76,31.11111111,21.66666667,310,0,11.2,Friday,2020,9,4,Fall,248,248,yes,Sep,2020,2020,49,8,5,2,2,3,3,3,23,26,49,4.375,0.714285714,0.446428571,0.178571429,0.178571429,0.267857143,0.267857143,0.267857143,Fall-2020
2020-09-05,wild,0.137931034,0,0.068965517,0.051724138,0.120689655,0,0.137931034,0.482758621,21.66666667,0,99.08065591,11.04,26.66666667,16.66666667,70,0,11.23333333,Saturday,2020,9,5,Fall,249,249,yes,Sep,2020,2020,58,8,0,4,3,7,0,8,28,30,58,5.163204749,0.712166172,0,0.356083086,0.267062315,0.623145401,0,0.712166172,Fall-2020
2020-09-06,wild,0.244444444,0,0,0,0.022222222,0,0.111111111,0.622222222,20.55555556,0,99.01293161,5.6,26.66666667,13.88888889,40,0,11.28333333,Sunday,2020,9,6,Fall,250,250,yes,Sep,2020,2020,45,11,0,0,0,1,0,5,28,17,45,3.988183162,0.974889217,0,0,0,0.088626292,0,0.443131462,Fall-2020
2020-09-07,wild,0.2,0,0,0.025,0,0,0.225,0.55,21.11111111,0,98.60658579,4.96,27.77777778,14.44444444,30,0,11.31666667,Monday,2020,9,7,Fall,251,251,yes,Sep,2020,2020,40,8,0,0,1,0,0,9,22,18,40,3.534609719,0.706921944,0,0,0.088365243,0,0,0.795287187,Fall-2020
2020-09-08,wild,0.078431373,0,0.039215686,0.117647059,0.058823529,0.019607843,0.254901961,0.431372549,21.66666667,0,98.67431009,10.24,27.77777778,15.55555556,60,0.0254,11.35,Tuesday,2020,9,8,Fall,252,252,yes,Sep,2020,2020,51,4,0,2,6,3,1,13,22,29,51,4.49339207,0.352422907,0,0.176211454,0.528634361,0.264317181,0.088105727,1.145374449,Fall-2020
2020-09-09,wild,0.035714286,0,0.011904762,0.142857143,0.023809524,0,0.261904762,0.523809524,24.44444444,0,98.91134515,14.24,27.22222222,21.66666667,60,0.2286,11.38333333,Wednesday,2020,9,9,Fall,253,253,yes,Sep,2020,2020,84,3,0,1,12,2,0,22,44,40,84,7.379209373,0.263543192,0,0.087847731,1.054172768,0.175695461,0,1.932650074,Fall-2020
2020-09-10,wild,0.054545455,0.018181818,0.054545455,0.036363636,0.036363636,0.018181818,0.145454545,0.636363636,25.55555556,0,98.97906946,6.08,28.33333333,22.22222222,20,0.2032,11.43333333,Thursday,2020,9,10,Fall,254,254,yes,Sep,2020,2020,55,3,1,3,2,2,1,8,35,20,55,4.810495628,0.262390671,0.087463557,0.262390671,0.174927114,0.174927114,0.087463557,0.699708455,Fall-2020
2020-09-11,wild,0.093023256,0.069767442,0.023255814,0.046511628,0.046511628,0,0.23255814,0.488372093,26.11111111,0,98.8097587,10.72,30.55555556,21.11111111,130,0.1016,11.46666667,Friday,2020,9,11,Fall,255,255,yes,Sep,2020,2020,43,4,3,1,2,2,0,10,21,22,43,3.749999999,0.348837209,0.261627907,0.087209302,0.174418605,0.174418605,0,0.872093023,Fall-2020
2020-09-12,wild,0.126582278,0.037974684,0.012658228,0.139240506,0.025316456,0,0.113924051,0.544303797,22.22222222,0,98.8097587,13.76,25,19.44444444,80,0.0254,11.5,Saturday,2020,9,12,Fall,256,256,yes,Sep,2020,2020,79,10,3,1,11,2,0,9,43,36,79,6.869565217,0.869565217,0.260869565,0.086956522,0.956521739,0.173913043,0,0.782608696,Fall-2020
2020-09-13,wild,0.225,0.0125,0,0.0375,0.0375,0,0.1375,0.55,22.77777778,0,98.7420344,7.68,27.77777778,17.22222222,100,0,11.53333333,Sunday,2020,9,13,Fall,257,257,yes,Sep,2020,2020,80,18,1,0,3,3,0,11,44,36,80,6.936416187,1.560693642,0.086705202,0,0.260115607,0.260115607,0,0.953757226,Fall-2020
2020-09-14,wild,0.040816327,0,0.040816327,0.102040816,0.06122449,0.020408163,0.163265306,0.571428571,22.77777778,0,98.8097587,12.64,26.66666667,18.33333333,50,0,11.58333333,Monday,2020,9,14,Fall,258,258,yes,Sep,2020,2020,49,2,0,2,5,3,1,8,28,21,49,4.230215829,0.172661871,0,0.172661871,0.431654676,0.258992806,0.086330935,0.690647482,Fall-2020
2020-09-15,wild,0.136363636,0,0.045454545,0.045454545,0.045454545,0,0.090909091,0.636363636,17.77777778,0,99.21610452,15.68,22.22222222,12.77777778,70,0,11.61666667,Tuesday,2020,9,15,Fall,259,259,yes,Sep,2020,2020,22,3,0,1,1,1,0,2,14,8,22,1.893830702,0.258249641,0,0.086083214,0.086083214,0.086083214,0,0.172166427,Fall-2020
2020-09-16,wild,0.115384615,0,0,0.115384615,0.038461538,0,0.115384615,0.615384615,17.22222222,0,98.97906946,10.88,23.33333333,11.11111111,50,0,11.66666667,Wednesday,2020,9,16,Fall,260,260,yes,Sep,2020,2020,26,3,0,0,3,1,0,3,16,10,26,2.228571428,0.257142857,0,0,0.257142857,0.085714286,0,0.257142857,Fall-2020
2020-09-17,wild,0,0,0.666666667,0,0,0,0.333333333,0,18.33333333,0,98.20023997,16.64,18.88888889,17.22222222,40,5.1816,11.68333333,Thursday,2020,9,17,Fall,261,261,yes,Sep,2020,2020,2,0,0,2,0,0,0,1,0,3,3,0.256776034,0,0,0.171184023,0,0,0,0.085592011,Fall-2020
2020-09-18,wild,0.05952381,0.011904762,0.047619048,0.047619048,0.011904762,0,0.119047619,0.702380952,21.66666667,0,98.09865351,16.64,24.44444444,18.33333333,50,0.127,11.73333333,Friday,2020,9,18,Fall,262,262,yes,Sep,2020,2020,84,5,1,4,4,1,0,10,59,25,84,7.159090911,0.426136364,0.085227273,0.340909091,0.340909091,0.085227273,0,0.852272728,Fall-2020
2020-09-19,wild,0.09375,0,0.0625,0.21875,0.03125,0.0625,0.15625,0.375,13.88888889,0,99.11451806,19.36,18.33333333,9.444444444,60,0,11.76666667,Saturday,2020,9,19,Fall,263,263,yes,Sep,2020,2020,32,3,0,2,7,1,2,5,12,20,32,2.719546741,0.254957507,0,0.169971671,0.59490085,0.084985836,0.169971671,0.424929178,Fall-2020
2020-09-20,wild,0,0,0.071428571,0,0,0.071428571,0.071428571,0.785714286,13.33333333,0,99.58858819,16.16,19.44444444,7.222222222,50,0,11.81666667,Sunday,2020,9,20,Fall,264,264,yes,Sep,2020,2020,14,0,0,1,0,0,1,1,11,3,14,1.184767278,0,0,0.084626234,0,0,0.084626234,0.084626234,Fall-2020
2020-09-21,wild,0.055555556,0,0,0,0.055555556,0,0.388888889,0.5,13.33333333,0,99.7917611,12.96,19.44444444,7.222222222,50,0,11.83333333,Monday,2020,9,21,Fall,265,265,yes,Sep,2020,2020,18,1,0,0,0,1,0,7,9,9,18,1.521126761,0.084507042,0,0,0,0.084507042,0,0.591549296,Fall-2020
2020-09-22,wild,0.090909091,0,0.090909091,0,0,0,0,0.818181818,13.88888889,0,99.14838022,5.6,21.11111111,6.666666667,250,0,11.86666667,Tuesday,2020,9,22,Fall,266,266,yes,Sep,2020,2020,11,1,0,1,0,0,0,0,9,2,11,0.926966292,0.084269663,0,0.084269663,0,0,0,0,Fall-2020
2020-09-23,wild,0.20890411,0.006849315,0.006849315,0.034246575,0.006849315,0,0.130136986,0.606164384,17.22222222,0,98.57272364,4.64,22.77777778,11.11111111,220,0,11.91666667,Wednesday,2020,9,23,Fall,267,267,yes,Sep,2020,2020,292,61,2,2,10,2,0,38,177,115,292,24.5034965,5.118881117,0.167832168,0.167832168,0.839160839,0.167832168,0,3.188811188,Fall-2020
2020-09-24,wild,0,0,0,0.214285714,0,0,0.142857143,0.642857143,18.33333333,0,98.53886149,4.8,21.11111111,15,260,0.1524,11.95,Thursday,2020,9,24,Fall,268,268,yes,Sep,2020,2020,14,0,0,0,3,0,0,2,9,5,14,1.171548117,0,0,0,0.251046025,0,0,0.167364017,Fall-2020
2020-09-25,wild,0,0.125,0,0.125,0,0,0.125,0.625,16.11111111,0,98.53886149,10.24,17.22222222,14.44444444,90,3.937,12,Friday,2020,9,25,Fall,269,269,yes,Sep,2020,2020,8,0,1,0,1,0,0,1,5,3,8,0.666666667,0,0.083333333,0,0.083333333,0,0,0.083333333,Fall-2020
2020-09-26,wild,0.162790698,0,0.023255814,0.034883721,0.005813953,0,0.145348837,0.627906977,19.44444444,0,98.47113718,7.36,22.77777778,15.55555556,30,0,12.01666667,Saturday,2020,9,26,Fall,270,270,yes,Sep,2020,2020,172,28,0,4,6,1,0,25,108,64,172,14.31345353,2.330097087,0,0.332871012,0.499306519,0.083217753,0,2.080443827,Fall-2020
2020-09-27,wild,0.142857143,0,0,0.089285714,0.035714286,0.017857143,0.196428571,0.517857143,18.33333333,0,98.30182642,7.84,24.44444444,12.22222222,210,0,12.06666667,Sunday,2020,9,27,Fall,271,271,yes,Sep,2020,2020,56,8,0,0,5,2,1,11,29,27,56,4.640883977,0.662983425,0,0,0.414364641,0.165745856,0.082872928,0.91160221,Fall-2020
2020-09-28,wild,0.025,0.05,0.025,0.075,0.025,0.025,0.2,0.575,21.66666667,0,98.13251566,14.88,26.11111111,17.22222222,180,0.0254,12.1,Monday,2020,9,28,Fall,272,272,yes,Sep,2020,2020,40,1,2,1,3,1,1,8,23,17,40,3.305785124,0.082644628,0.165289256,0.082644628,0.247933884,0.082644628,0.082644628,0.661157025,Fall-2020
2020-09-29,wild,0,0,0,0.055555556,0,0,0.444444444,0.5,19.44444444,0,97.760032,14.24,25.55555556,12.77777778,300s,2.032,12.15,Tuesday,2020,9,29,Fall,273,273,yes,Sep,2020,2020,18,0,0,0,1,0,0,8,9,9,18,1.481481481,0,0,0,0.082304527,0,0,0.658436214,Fall-2020
2020-09-30,wild,0.058823529,0.117647059,0.117647059,0,0.117647059,0,0.117647059,0.470588235,15,0,98.13251566,13.44,21.11111111,8.333333333,280,0,12.18333333,Wednesday,2020,9,30,Fall,274,274,yes,Sep,2020,2020,17,1,2,2,0,2,0,2,8,9,17,1.395348838,0.082079343,0.164158687,0.164158687,0,0.164158687,0,0.164158687,Fall-2020
2017-09-01,Woodcon,0,1,0,0,0,0,0,0,19.44444444,99,98.43727503,16.16,24.44444444,13.88888889,60,3.2004,11.05,Friday,2017,9,1,Fall,244,244,yes,Sep,2017,2017,1,0,1,0,0,0,0,0,0,1,1,0.090497738,0,0.090497738,0,0,0,0,0,Fall-2017
2017-09-02,Woodcon,0,1,0,0,0,0,0,0,16.11111111,98,98.47113718,10.56,20,12.22222222,50,0.381,11.1,Saturday,2017,9,2,Fall,245,245,yes,Sep,2017,2017,1,0,1,0,0,0,0,0,0,1,1,0.09009009,0,0.09009009,0,0,0,0,0,Fall-2017
2017-09-03,Woodcon,0.75,0.25,0,0,0,0,0,0,21.11111111,72,98.53886149,9.28,26.66666667,15,290,0,11.13333333,Sunday,2017,9,3,Fall,246,246,yes,Sep,2017,2017,4,3,1,0,0,0,0,0,0,4,4,0.359281437,0.269461078,0.089820359,0,0,0,0,0,Fall-2017
2017-09-04,Woodcon,0,0,0,0,0,0,0,1,22.22222222,72,98.57272364,8.16,28.88888889,15,210,0,11.18333333,Monday,2017,9,4,Fall,247,247,yes,Sep,2017,2017,1,0,0,0,0,0,0,0,1,0,1,0.089418778,0,0,0,0,0,0,0,Fall-2017
2017-09-05,Woodcon,0.2,0,0,0,0.2,0,0.2,0.4,23.33333333,67,98.13251566,14.72,30,16.11111111,290,0,11.2,Tuesday,2017,9,5,Fall,248,248,yes,Sep,2017,2017,5,1,0,0,0,1,0,1,2,3,5,0.446428571,0.089285714,0,0,0,0.089285714,0,0.089285714,Fall-2017
2017-09-07,Woodcon,0,0,0,1,0,0,0,0,16.66666667,69,98.53886149,10.56,22.77777778,10.55555556,300,0,11.28333333,Thursday,2017,9,7,Fall,250,250,yes,Sep,2017,2017,1,0,0,0,1,0,0,0,0,1,1,0.088626292,0,0,0,0.088626292,0,0,0,Fall-2017
2017-09-08,Woodcon,0.735294118,0,0,0,0,0,0,0.264705882,17.77777778,66,98.97906946,5.6,24.44444444,10.55555556,50,0,11.31666667,Friday,2017,9,8,Fall,251,251,yes,Sep,2017,2017,34,25,0,0,0,0,0,0,9,25,34,3.004418261,2.209131074,0,0,0,0,0,0,Fall-2017
